DATE,GDP,GDPDEF,HOANBS,PNFI,PCE,CNP16OV,ford_tfp,dtfp_util,GDPpc,PCEpc,PNFIpc,HOANBSpc,LABOR_PROD
1979Q3,2667.565,39.208,74.203,383.003,1611.8666666666668,165199.66666666666,-1.1767697402231,-5.438142907782057,-779.4869579653749,-829.8642723258243,-973.574810786983,-606.6867300262583,-8.676403796588511
1979Q4,2723.883,39.936,74.373,391.332,1655.0666666666666,166054.66666666666,-0.420773528422836,-0.6703815607119125,-779.753678833658,-829.5753934168007,-973.7794198582587,-605.0516025835624,-8.655743068978229
1980Q1,2789.842,40.775,74.194,404.492,1702.3,166762.33333333334,0.36869045601043,8.311876000132234,-779.8653830180856,-829.2658515747785,-972.976211376843,-602.1692965261353,-8.101219048971583
1980Q2,2797.352,41.745,72.854,394.68,1704.7,167415.66666666666,-0.889087876134611,-2.5600880554677365,-782.3386170108556,-831.867028335936,-978.1739394527275,-605.015971088131,-8.360858771599725
1980Q3,2856.483,42.678,72.522,405.717,1763.8,168110.66666666666,-0.419264653010494,-1.9927974669058843,-782.8714909848325,-831.0835485202,-978.0405464437675,-602.6721899458244,-8.022710227705126
1980Q4,2985.557,43.79,73.497,422.755,1831.8666666666668,168693.66666666666,-0.963455970968967,-3.8575034231604777,-781.3703598570756,-830.2154444273216,-976.845239162504,-598.9046910811733,-7.510846178841657
1981Q1,3124.206,44.943,73.921,443.025,1885.7,169279.0,0.121863075889548,4.755371693657043,-779.7763090578867,-830.26441567327,-975.1072338604167,-594.5677318400814,-6.145652569709685
1981Q2,3162.532,45.834,73.978,462.864,1917.5666666666666,169837.33333333334,-0.543256222002646,-4.036019258149483,-780.8494317427524,-830.8810268859752,-973.0189294553045,-590.5163120765766,-6.966567393088938
1981Q3,3260.609,46.696,73.936,482.109,1958.0666666666666,170412.66666666666,1.28905796167344,8.532781926970937,-779.9967466684496,-830.9923862554941,-971.1466503851021,-586.780799594953,-5.718909529947719
1981Q4,3280.818,47.503,73.613,503.755,1974.4333333333334,170990.33333333334,-2.75696745970122,-1.828422686980601,-781.4307110083921,-832.2118454278806,-968.8065131843489,-582.7272264902532,-6.376644698373658
1982Q1,3274.302,48.157,72.375,500.083,2014.1333333333332,171497.0,-0.102251671461075,1.9854052619065907,-783.2927563842292,-831.8843285094144,-971.2013474779559,-583.7546968078046,-6.246744701168856
